id1_400,aspect,slope,dem,cec_barren,cec_broadleaf,cec_cropland,cec_grassland,cec_mixed_forest,cec_needleleaf,cec_shrubland,cec_urban,fwa_1,fwa_2,fwa_3,fwa_4,fwa_5,fwa_6,fwa_7,fwa_8,fwa_10ha_less,fwa_10ha_more,fwa_r,fwa_w,shrcx_10less,shrcx_10plus,str_1,str_2,str_3,str_4,str_5,str_6,str_7,str_8,str_9,str_all_1000,str_m,str_s,pa,alr,dra_p,dra_u,bec_sz_txt,bec_zn,norm_ahm,norm_bffp,norm_cmd,norm_dd5,norm_dd18,norm_effp,norm_map,norm_mat,norm_mcmt,norm_mwmt,norm_pas,norm_shm,norm_pas_sp,norm_pas_wt,mean_ahm,mean_bffp,mean_cmd,mean_dd5,mean_dd18,mean_effp,mean_ffp,mean_map,mean_mat,mean_mcmt,mean_mwmt,mean_pas,mean_pas_sp,mean_pas_wt,mean_shm,amwi,bago,buff,bwte,cago,canv,cite,cogo,come,gadw,gwte,hadu,home,ltdu,mall,nopi,nsho,rbme,redh,rndu,rudu,scau,sngo,swan,trus,wfgo,wodu,sp_div,sp_tot,mergansers,dabblers,divers,dabbler_plants,dabbler_seeds,dive_fish,dive_insects,dive_plants,ground_plants,ground_seeds,cavity,floating,ground
2978,164.4838409,2.1513741,1112.485474,0,0,0,50,1144,3831,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70959,0,0,0,0,0,7.0246863,IDFdk3,IDFdk3,267,161,265,1040,17,245,501,34,-73,140,168,585,34,94,31.55454545,159.0909119,341.3636475,1153.363648,24.545454,248.1818237,89.0909118,435.8181818,3.654545455,-8.427272727,15.00909091,153.7272797,36.727272,83,82.65454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2983,141.7267914,3.780323,1016.891907,0,43,403,1174,206,2142,1007,0,0,0,109,0,0,0,0,0,109,0,0,24,0,0,0.0004052,0,0,0,0,0,0,0,0,8.4752836,0,0.0004052,0,11289,0,2.8261282,IDFdk3,IDFdk3,281,156,298,1157,23,252,489,37,-75,147,167,680,28,99,33.72727273,153.7272797,369.6363525,1266.54541,33,253.5454559,99.8181762,420,3.981818182,-8.636363636,15.66363636,148,30.454546,85.9090881,96.42727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.181818182,0,0.181818182,0,0,0.181818182,0,0,0,0,0,0,0,0.181818182
2984,213.3866119,9.323534,806.6337891,204,0,1898,333,223,1200,435,206,0,0,0,0,0,0,0,0,0,0,1087,0,0,0,0.0021125,0.0010112,0,0,0,0,0,0,0,22.8468494,0,0.0031237,0,8460,0,7.5419126,IDFxm,IDFxm,394,138,417,1759,114,264,415,64,-63,183,90,823,5,69,38.74545455,148.1818237,394.6363525,1469.636353,59.727272,257.9090881,109.7272644,389,4.863636364,-8.227272727,17,114.727272,18.09091,74,95.82727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,191.9591064,3.3135841,846.6764526,7,16,765,46,180,3528,422,0,76,30,105,0,0,0,0,0,211,0,0,140,2.10E-06,0,0.0005443,0,0,0,0,0,0,0,0,14.7573023,0,0.0005443,1839,9730,0.0139154,7.5284848,IDFdk3,IDFdk3,296,151,292,1274,34,255,483,43,-71,155,140,629,19,90,35.71818182,147.7272797,371.9090881,1433.272705,52.8181801,258,110.2727203,416.8181818,4.718181818,-8.354545455,16.70909091,123.272728,20.727272,78.0909119,86.20909091,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0.727272727,0.181818182,0.545454546,0.363636364,0.181818182,0.363636364,0.181818182,0,0,0,0,0.181818182,0,0.545454545
3007,139.2115021,2.7317963,955.9113159,0,13,0,0,301,4489,110,0,11,32,132,107,0,0,0,0,282,0,0,969,0,0,0.0004789,0,0,0,0,0,0,0,0,16.3006153,0,0.0004789,0,1351,0,3.8096209,IDFdk3,IDFdk3,306,154,323,1244,30,251,466,43,-69,153,140,673,21,88,35.39090909,153.2727203,378.6363525,1329.909058,39.636364,253.7272797,100.4545594,409,4.363636364,-8.209090909,16.02727273,130.2727203,24.636364,77.3636398,90.70909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,125.6249847,2.3057597,1093.652588,104,24,0,135,524,3949,276,0,46,27,0,0,0,0,0,0,73,0,0,560,8.00E-06,0,0.000648,0,0,0,0,0,0,0,0,9.863245,0,0.000648,0,0,0,4.4830184,IDFdk3,IDFdk3,279,159,274,1100,20,247,488,36,-72,143,154,591,28,91,32.67272727,158.5454559,344.2727356,1180.181763,26.181818,249.4545441,90.9090882,424.0909091,3.763636364,-8.372727273,15.07272727,143.0909119,32.272728,78.272728,81.39090909,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.181818182,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0.181818182
3021,127.4840164,5.8317904,870.196167,33,0,213,28,0,4591,122,0,0,64,0,0,0,0,0,0,64,0,0,48,0,0,0.0011614,0,0,0,0,0,0,0,0,12.1952209,0,0.0011614,250,11021,0,8.0891905,IDFxm,IDFxm,338,146,360,1452,53,258,447,51,-67,165,119,731,12,84,37.48181818,147.6363678,393.9090881,1459.818237,56.363636,258.7272644,111.0908966,399.7272727,4.854545455,-8.209090909,16.82727273,118.1818161,19.272728,75.3636398,92.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,169.9268341,3.0136664,1189.772217,34,0,0,882,181,3356,305,0,94,49,172,0,340,0,0,0,315,340,0,1040,1.47E-05,1.00E-07,0.0015493,0,0,0,0,0,0,0,0,11.6295328,0,0.0015493,311,0,0,5.2229757,IDFdk3,IDFdk3,258,158,235,1041,17,250,519,34,-73,141,174,552,35,96,30.54545455,158,319.8181763,1135.45459,23.90909,251.4545441,93.4545441,446.7272727,3.572727273,-8.281818182,14.90909091,160.5454559,37.9090919,84.8181839,77.42727273,0,0,1.454545455,0,0.272727273,0,0.181818182,0,0,0,1.090909091,0,0,0,0.363636364,0,0,0,0,1.272727273,0,0.181818182,0,0,0,0,0,2.090909091,4.818181818,0,1.636363636,2.909090909,0,1.636363636,0,1.636363636,1.272727273,0,0.272727273,0,2.727272727,2.090909091
3086,127.6971664,10.0953083,1104.73169,0,0,0,861,201,3108,26,143,0,0,0,0,0,0,0,1554,0,1554,0,0,0,0,0.0002686,0.0004036,0,0,0,0,0,0,0,30.585556,0,0.0006723,255,4421,1.2127966,3.9243507,IDFxw,IDFxw,390,148,377,1368,42,256,381,48,-65,161,93,766,13,62,39.36363636,156.2727203,382.3636475,1249,33.5454559,252.1818237,95.9091034,356.3636364,3.936363636,-8.409090909,15.72727273,113.9090881,24.363636,64.6363602,95.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,158.6641998,1.7767223,1132.559815,2670,0,0,1364,0,363,435,0,59,0,100,140,98,0,0,0,299,98,0,101,0,0,0.0016648,0,0,0,0,0,0,0,0,13.651803,0,0.0016648,0,2639,0,5.9584527,IDFdk3,IDFdk3,309,160,306,1073,19,246,437,35,-73,143,149,692,29,87,36.08181818,159,374.9090881,1151.727295,24.90909,248,89,380.0909091,3.627272727,-8.345454545,15.04545455,138.4545441,32.272728,75.272728,97.61818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,103.6369781,4.4736009,923.8152466,24,121,44,50,182,2269,247,612,0,0,74,0,0,0,0,3132,74,3132,0,103,0,6.00E-07,0,0.0001475,0,0,0.0016127,0,0,0,0,14.4485645,0.0016127,0.0001475,188,5269,2.9088531,9.2290869,IDFdk3,IDFdk3,334,149,355,1411,44,256,449,50,-66,161,119,717,13,83,37.3,152.7272797,391.0909119,1371.909058,44.636364,255,102.2727203,392.6363636,4.554545455,-8.190909091,16.3,121,21.727272,73.727272,93.07272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,150.1138916,2.8285067,1153.023071,95,19,0,102,331,3455,650,317,26,28,97,0,0,0,0,0,151,0,0,1926,4.50E-06,0,0.001419,0,0,0,0,0,0,0,0,16.2375565,0,0.001419,0,0,1.8474361,6.8998213,IDFdk3,IDFdk3,268,159,252,1059,18,249,504,35,-73,141,170,568,34,95,30.89090909,161.3636322,330.1818237,1139.909058,24.454546,249.6363678,88.2727356,441.9090909,3.590909091,-8.390909091,14.93636364,159.7272797,39.0909081,84.272728,78.44545455,0,0,0,0,0.181818182,0,0,0,0,0,0.181818182,0,0,0,0.909090909,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0.636363636,1.545454545,0,1.090909091,0.272727273,0,1.090909091,0,0,0.272727273,0,0.181818182,0,0.272727273,1.272727273
3128,184.8992157,10.203455,805.1870728,239,0,1964,338,118,1261,238,224,0,0,0,0,0,0,0,0,0,0,1335,0,0,0,0.0002883,0.00165,0,0,0,0,0,0,0.00021,22.5017319,0,0.0019383,0,7714,0,5.9268713,IDFxm,IDFxm,406,135,431,1852,135,267,412,67,-62,187,86,841,4,67,40.2,148.6363678,399.3636475,1466.272705,60,257.0909119,108.4545441,375.2727273,4.863636364,-8.154545455,17,107.3636398,16.727272,69.8181839,96.07272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3168,156.5907593,2.5149875,1105.033814,33,0,0,271,252,3890,579,0,22,0,0,0,0,0,0,0,22,0,0,167,0,0,0,0,0,0,0,0,0,0,0,3.6868019,0,0,193,0,0,6.082325,IDFdk3,IDFdk3,272,160,268,1079,19,246,497,35,-73,142,161,587,30,93,32.38181818,158.5454559,342.4545593,1172.818237,25.636364,249.4545441,90.9090882,426.7272727,3.7,-8.436363636,15.05454545,145.9090881,33.4545441,79.5454559,81.75454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,126.5560303,2.2426126,839.1472168,479,14,0,439,1006,2542,214,0,0,0,0,0,0,739,0,0,0,739,0,491,0,0,0,0,0,0,0,0,0,0,0,5.3486362,0,0,303,11289,0,7.3579459,IDFdk3,IDFdk3,292,154,302,1247,31,253,484,41,-74,153,150,650,21,96,34.36363636,148,376.6363525,1418.909058,49.636364,258.6363525,110.6363525,432.9090909,4.663636364,-8.418181818,16.51818182,136.6363678,22.363636,87.1818161,89.16363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3198,100.2743225,3.7488346,1160.126343,0,0,0,32,204,4753,36,0,14,0,0,0,0,0,0,0,14,0,0,226,0,0,0.0002154,0.0022892,0,0,0,0,0,0,0,23.4349861,0,0.0025045,0,0,0.0112307,6.3253241,IDFdk3,IDFdk3,279,164,275,981,14,245,467,30,-77,136,174,623,35,99,36.17272727,161.4545441,369.9090881,1122.818237,22.90909,247.8181763,86.3636322,375.9090909,3.509090909,-8.336363636,14.86363636,137.6363678,31.545454,75.6363602,95.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3199,192.7356873,2.8008916,1120.241699,85,119,0,1452,131,2096,977,0,24,0,68,0,266,0,0,0,92,266,0,1431,0,3.60E-06,0.0010101,0.0019652,0,0,0,0,0,0,0,17.0280685,0,0.0029753,385,3407,0,4.1766977,IDFdk3,IDFdk3,302,158,299,1133,22,249,457,38,-71,146,145,682,27,86,34.44545455,157.0909119,356,1170.909058,25.727272,251.1818237,94.0909118,401.6363636,3.718181818,-8.263636364,15.09090909,141.6363678,34.5454559,77.3636398,93.05454545,0,0,0.181818182,0,0.272727273,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,1.090909091,0,0.181818182,0,0,0,0,0,0.727272727,1.909090909,0,0.181818182,1.454545455,0,0.181818182,0,0.363636364,1.090909091,0,0.272727273,0,1.272727273,0.636363636
3206,102.2689056,1.2033403,1127.640381,273,0,0,2086,59,190,138,256,47,36,0,176,0,0,0,3877,259,3877,0,1164,0,2.00E-07,0.0012844,5.54E-05,0,0,0,0,0,0,0,22.3444672,0,0.0013398,2421,11289,0.0006249,5.2436557,IDFdk3,IDFdk3,324,160,311,1106,21,246,420,36,-74,145,132,672,25,78,37.55454545,160.0909119,377.2727356,1167.090942,26.272728,247.9090881,87.8181762,366.1818182,3.681818182,-8.354545455,15.2,126.5454559,29.272728,69.727272,94.93636364,0.181818182,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,0,0,0,4.090909091,0,0.454545455,5.090909091,0,4.272727273,0.545454545,4.272727273,0,0,0.545454545,0,0,0.272727273,0,0,5.090909091
3213,141.6853485,2.6485043,1064.004517,334,0,0,305,14,3973,290,0,136,65,133,11,0,0,0,0,345,0,0,957,5.70E-06,0,0.0012021,0.0010742,8.00E-07,0,0,0,0,0,0,16.2705536,0,0.002277,756,2,0,4.3642182,IDFdk3,IDFdk3,317,157,309,1172,26,249,440,39,-72,149,130,656,22,79,36.8,158.9090881,382.1818237,1241,32.1818199,250.7272797,91.8181916,382.3636364,3.990909091,-8.254545455,15.58181818,126.1818161,28,71.4545441,92.04545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,169.0230865,2.9238586,939.0064087,0,0,0,0,195,4737,0,0,0,0,0,0,109,85,0,0,0,194,0,192,0,0,0.000166,0,0,0,0,0,0,0,0,5.3293886,0,0.000166,0,10425,0,7.8952861,IDFdk3,IDFdk3,314,153,330,1263,31,252,458,44,-69,154,132,677,18,86,36.21818182,152.4545441,382.9090881,1350,41.4545441,254.3636322,101.9090881,402.0909091,4.463636364,-8.190909091,16.12727273,124.9090881,23.09091,74.6363602,91.25454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,237.6025238,9.8233929,808.4277954,130,0,1767,461,216,1684,352,189,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0.0027564,5.32E-05,0,0,0,0,0,0,0,22.5681763,0,0.0028095,0,9002,0,8.8209238,IDFxm,IDFxm,368,142,387,1616,80,261,428,58,-65,175,102,774,8,74,38.07272727,148.0909119,390.5454407,1467.363648,59,258.4545593,110.3636474,395.6363636,4.827272727,-8.263636364,16.95454545,116.727272,18.272728,75.5454559,94.20909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,267.8514404,9.4995584,1013.136475,33,0,0,404,0,4467,0,121,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0017402,5.25E-05,0,0,0,0,0,0,0,18.0015011,0,0.0017927,79,1747,0,4.4718347,IDFxw,IDFxw,346,153,308,1248,32,253,409,42,-72,155,106,660,18,65,42.3,152.7272797,394.9090881,1359.45459,46.4545441,255.6363678,102.9090881,344.6363636,4.436363636,-8.009090909,16.43636364,93.1818161,19.454546,54.727272,96.23636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,154.2720642,2.688998,995.1958618,21,91,0,0,519,4273,33,0,48,76,118,0,0,0,0,0,242,0,0,1934,1.00E-07,0,1.86E-05,0.001531,0,0,0,0,0,0,0,14.6221476,0,0.0015497,2500,439,0,0.9610456,IDFdk3,IDFdk3,294,158,317,1183,27,248,477,40,-70,150,152,677,25,91,34.21818182,156.9090881,375.5454407,1272.181763,34.272728,251,94.0909119,416.4545455,4.145454545,-8.281818182,15.74545455,140.3636322,28.545454,80.8181839,92.16363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,174.3339386,2.5366757,1177.375366,2575,0,0,872,0,1022,352,0,38,31,39,0,0,0,0,0,108,0,0,24,2.00E-06,0,9.43E-05,0,0,0,0,0,0,0,0,5.2166314,0,9.43E-05,0,0,0,7.4946032,IDFdk3,IDFdk3,271,158,255,1050,18,249,496,34,-73,141,166,586,33,92,32.12727273,158.1818237,333.5454407,1136.818237,23.636364,251.1818237,93,425.4545455,3.572727273,-8.372727273,14.89090909,151.4545441,37.272728,79.8181839,82.52727273,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.363636364,0.636363636,0,0,0.636363636,0,0,0,0.545454545,0.090909091,0,0,0,0.636363636,0
3305,141.0240936,7.3613563,1070.901001,0,0,0,36,34,4934,0,0,28,0,0,0,0,0,0,0,28,0,51,107,0,0,0,0,0,0,0,0,0,0,0,15.6168375,0,0,102,210,0,2.6886966,IDFdk3,IDFdk3,335,155,319,1215,28,251,422,42,-70,152,120,680,19,75,37.54545455,159.1818237,380.6363525,1239.45459,32.0909081,251.5454559,92.3636322,375.0909091,4.018181818,-8.218181818,15.57272727,120.9090881,26.454546,68.3636398,91.34545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,90.0140457,7.4776144,1088.931274,0,0,0,118,270,4477,160,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,4.1524959,0,0,0,7028,0,5.0253119,IDFdk3,IDFdk3,245,157,246,1019,15,251,536,31,-79,138,199,618,45,108,31.26363636,154.0909119,346.9090881,1193,26.545454,252.3636322,98.2727203,445.8181818,3.790909091,-8.4,15.18181818,159.7272797,38.727272,88.272728,91.60909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,176.8852692,1.881538,1063.192871,93,0,0,374,58,4173,204,0,59,38,42,138,0,0,0,0,277,0,0,631,3.20E-06,0,0.0022451,3.76E-05,0,0,0,0,0,0,0,13.9985132,0,0.0022827,0,0,0,1.6705533,IDFdk3,IDFdk3,308,158,296,1146,23,250,449,38,-72,148,137,639,25,82,36.50909091,158.5454559,379.9090881,1243.181763,32.363636,251.0909119,92.545456,385.7272727,4.018181818,-8.209090909,15.58181818,127,27.636364,71.6363602,91.48181818,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0.727272727,0,0.727272727,0,0,0.727272727,0,0,0,0,0,0,0,0.727272727
3336,132.8065948,2.9040225,1085.805664,393,0,0,269,209,3850,304,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0.001788,0,0,0,0,0,0,0,6.5562367,0,0.001788,0,11285,0,6.3369598,IDFdk3,IDFdk3,279,155,291,1137,22,250,494,38,-72,146,161,666,30,95,31.89090909,154.0909119,350.4545593,1198.45459,27.09091,252.2727203,98.1818084,437.8181818,3.845454545,-8.381818182,15.21818182,155.8181763,37.272728,86.8181839,92.12727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,139.3525696,4.4687243,988.9088745,260,616,0,825,1004,597,1699,0,18,33,0,0,0,35,0,0,51,35,0,313,0,0,0.0030626,0,0,0,0,0,0,0,0,20.7127228,0,0.0030626,0,11289,0,7.7090354,IDFdk3,IDFdk3,272,159,272,1151,25,248,499,36,-84,147,157,572,23,97,30.63636364,157.6363678,332.4545593,1224.909058,29.545454,250.1818237,92.5454559,449.7272727,3.609090909,-9.736363636,15.4,154,29.636364,91.5454559,74.18181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,230.3476563,9.804595,850.1230469,0,0,0,44,0,3137,0,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003202,0,0,0,0,0,0,0,0,9.2140293,0,0.0003202,0,0,11.1660461,9.9289694,IDFxm,IDFxm,323,146,335,1431,49,259,464,50,-68,163,119,687,13,82,36.16363636,147.4545441,374.9090881,1440.909058,53.636364,259,111.5454559,413.3636364,4.763636364,-8.3,16.73636364,121.4545441,19.727272,76.8181839,88.65454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,120.7401505,12.1288691,808.430481,115,13,10,427,70,3983,30,114,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0.0032755,0,0,0,0,0,0,0,0,17.5164471,0,0.0032755,2500,8855,0,5.0322647,IDFxm,IDFxm,397,139,410,1672,89,264,404,60,-64,177,91,829,6,68,40.76363636,146.8181763,408.0909119,1488.272705,60.8181801,259.0909119,112.2727356,372.5454545,4.936363636,-8.263636364,16.99090909,107.3636398,16.181818,70.1818161,100.0909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,138.5032196,5.1169248,880.2350464,0,235,156,160,277,3874,323,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,8.643281,0,0,1960,11289,0,5.7950845,IDFdk3,IDFdk3,306,152,322,1294,34,253,473,45,-70,156,136,659,18,90,35.42727273,150.4545441,385.0909119,1429.818237,52.1818199,256.5454407,106.0908966,419.3636364,4.754545455,-8.181818182,16.63636364,126.727272,21.545454,78.9090881,88.91818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,117.2051315,4.8028574,1172.568237,0,61,0,119,534,3976,335,0,27,0,0,0,0,0,0,0,27,0,0,106,3.51E-05,0,0.0003085,0,0.0019117,0,0,0,0,0,0,22.0446835,0,0.0022202,437,0,0,4.9209137,IDFdk3,IDFdk3,277,157,269,1098,21,250,491,36,-73,143,162,632,34,94,31.24545455,155.6363678,329.2727356,1141.727295,23.818182,252.5454559,96.9090881,436.4545455,3.536363636,-8.490909091,14.90909091,159.1818237,41.4545441,85.4545441,87.02727273,0,0,0.181818182,0,0.090909091,0,0,0,0,0,0.545454545,0,0.363636364,0,1.272727273,0,0,0,0,0.181818182,0,0,0,0,0,0,0,1.090909091,2.636363636,0.363636364,1.818181818,1.090909092,0,1.818181818,0.363636364,0.181818182,0.181818182,0,0.090909091,0.363636364,0.363636364,1.909090909
3400,110.5804672,15.1067686,811.7731934,83,0,0,62,38,3981,58,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48E-05,0,0,0,12.0854855,7.48E-05,0,33,1750,1.5258472,14.3582993,IDFxm,IDFxm,343,143,358,1534,64,261,451,55,-65,169,109,717,10,77,37.69090909,146.4545441,386.7272644,1487.636353,60.363636,259.9090881,113.454544,403.0909091,4.972727273,-8.209090909,16.99090909,113.4545441,17.09091,73.8181839,90.85454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410,148.4447174,7.8899274,1153.753296,58,37,0,838,285,2994,673,0,9,0,0,0,257,0,0,0,9,257,0,529,2.65E-05,9.90E-06,0.0002862,0.0015941,0,0,0,0,0,0,0,16.7077084,0,0.0018803,2500,2679,0,3.5583537,IDFdk3,IDFdk3,263,164,272,1087,20,244,505,33,-83,144,173,595,29,101,29.63636364,164.8181763,323.9090881,1093.363648,21.272728,245.0909119,80.2727356,447.7272727,3.045454545,-9.654545455,14.72727273,172.3636322,38.8181801,93.5454559,78.9,0,0,0.181818182,0,0.090909091,0,0,0,0,0,0.181818182,0,0,0,1.090909091,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0.727272727,1.727272727,0,1.272727273,0.363636364,0,1.272727273,0,0.181818182,0.181818182,0,0.090909091,0,0.363636364,1.363636364
3411,139.8230743,3.7775295,864.8908691,26,32,702,67,72,4051,14,60,53,0,0,0,0,0,0,0,53,0,0,173,8.20E-06,0,0.0003682,0,0,0,0,0,0,0,0,10.2112417,0,0.0003682,1664,11289,0.019691,8.9662981,IDFdk3,IDFdk3,296,151,305,1295,35,254,487,44,-70,156,140,625,19,92,34.47272727,149.3636322,370.5454407,1427.181763,51.727272,256.6363525,107.2727203,430.4545455,4.7,-8.327272727,16.63636364,128.3636322,21.727272,81.272728,83.69090909,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0.727272727,0,0.727272727,0,0,0.727272727,0,0,0,0,0,0,0,0.727272727
3431,138.9657745,6.9345527,1182.663208,0,0,0,2226,160,2458,139,0,71,0,98,0,0,0,0,0,169,0,0,0,1.50E-06,0,0.0001017,0,0,0,0,0,0,0,0,7.2350531,0,0.0001017,2500,6838,0,1.4373337,IDFdk3,IDFdk3,283,160,299,1130,23,248,477,35,-80,147,167,675,27,100,30.29090909,162.3636322,335.4545593,1081.45459,20.454546,247.3636322,85,435,3.009090909,-9.490909091,14.63636364,179.6363678,41.363636,97.4545441,88.18181818,0.181818182,0.181818182,2,0,0.545454545,0,0,0,0,0.181818182,0.909090909,0,0,0,1.090909091,0,0.181818182,0,0,0.363636364,0,0,0,0,0,0,0,2,5.636363636,0,2.545454545,2.545454546,0.545454545,2,0,2.181818182,0.363636364,0,0.545454545,0.181818182,2.363636364,3.090909091
3439,173.8152161,3.9049366,954.9696045,0,136,0,225,1262,2620,770,0,59,29,0,0,0,0,0,0,88,0,0,1957,6.00E-07,0,0.0028276,0,0,0,9.27E-05,0,0,0,0,28.7523556,9.27E-05,0.0028276,536,11289,0,4.1345229,IDFdk3,IDFdk3,279,156,281,1225,29,251,498,39,-80,152,154,593,22,98,31.14545455,155.8181763,338.4545593,1266.272705,32.9090919,251.5454559,95.7272796,449.4545455,3.809090909,-9.5,15.63636364,150.9090881,28,91.5454559,75.63636364,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.181818182,0.181818182,0,0.363636364,0,0,0.181818182,0,0,0,0,0.181818182,0,0
